Date,Commodity,Price
2023-01-24,Urad,41.65
2023-01-25,Urad,35.13
2023-01-26,Urad,38.29
2023-01-27,Urad,34.15
2023-01-28,Urad,36.33
2023-01-29,Urad,37.39
2023-01-30,Urad,38.66
2023-01-31,Urad,38.31
2023-02-01,Urad,37.88
2023-02-02,Urad,34.45
2023-02-03,Urad,33.81
2023-02-04,Urad,36.65
2023-02-05,Urad,38.58
2023-02-06,Urad,35.24
2023-02-07,Urad,39.24
2023-02-08,Urad,40.52
2023-02-09,Urad,33.54
2023-02-10,Urad,33.91
2023-02-11,Urad,36.12
2023-02-12,Urad,37.59
2023-02-13,Urad,35.21
2023-02-14,Urad,40.97
2023-02-15,Urad,38.3
2023-02-16,Urad,37.27
2023-02-17,Urad,32.96
2023-02-18,Urad,33.44
2023-02-19,Urad,38.35
2023-02-20,Urad,31.22
2023-02-21,Urad,40.77
2023-02-22,Urad,37.37
2023-02-23,Urad,47.69
2023-02-24,Urad,45.0
2023-02-25,Urad,37.64
2023-02-26,Urad,37.98
2023-02-27,Urad,41.39
2023-02-28,Urad,43.62
2023-03-01,Urad,33.7
2023-03-02,Urad,33.36
2023-03-03,Urad,36.96
2023-03-04,Urad,40.68
2023-03-05,Urad,40.52
2023-03-06,Urad,42.34
2023-03-07,Urad,35.63
2023-03-08,Urad,32.38
2023-03-09,Urad,42.0
2023-03-10,Urad,37.04
2023-03-11,Urad,33.56
2023-03-12,Urad,40.14
2023-03-13,Urad,42.18
2023-03-14,Urad,39.52
2023-03-15,Urad,38.61
2023-03-16,Urad,39.59
2023-03-17,Urad,39.04
2023-03-18,Urad,36.19
2023-03-19,Urad,38.18
2023-03-20,Urad,41.97
2023-03-21,Urad,41.45
2023-03-22,Urad,41.07
2023-03-23,Urad,37.66
2023-03-24,Urad,40.17
2023-03-25,Urad,34.26
2023-03-26,Urad,41.4
2023-03-27,Urad,45.22
2023-03-28,Urad,36.59
2023-03-29,Urad,39.32
2023-03-30,Urad,42.13
2023-03-31,Urad,44.97
2023-04-01,Urad,39.93
2023-04-02,Urad,39.26
2023-04-03,Urad,35.49
2023-04-04,Urad,41.77
2023-04-05,Urad,47.64
2023-04-06,Urad,42.41
2023-04-07,Urad,41.56
2023-04-08,Urad,42.65
2023-04-09,Urad,41.7
2023-04-10,Urad,39.35
2023-04-11,Urad,44.3
2023-04-12,Urad,42.56
2023-04-13,Urad,41.98
2023-04-14,Urad,39.05
2023-04-15,Urad,45.92
2023-04-16,Urad,44.05
2023-04-17,Urad,40.44
2023-04-18,Urad,45.14
2023-04-19,Urad,40.67
2023-04-20,Urad,39.86
2023-04-21,Urad,39.96
2023-04-22,Urad,36.95
2023-04-23,Urad,43.71
2023-04-24,Urad,36.83
2023-04-25,Urad,38.66
2023-04-26,Urad,36.15
2023-04-27,Urad,42.14
2023-04-28,Urad,41.97
2023-04-29,Urad,41.46
2023-04-30,Urad,39.33
2023-05-01,Urad,38.95
2023-05-02,Urad,43.88
2023-05-03,Urad,40.84
2023-05-04,Urad,43.46
2023-05-05,Urad,39.86
2023-05-06,Urad,43.07
2023-05-07,Urad,46.44
2023-05-08,Urad,44.29
2023-05-09,Urad,41.3
2023-05-10,Urad,43.31
2023-05-11,Urad,41.82
2023-05-12,Urad,42.56
2023-05-13,Urad,41.55
2023-05-14,Urad,42.03
2023-05-15,Urad,43.15
2023-05-16,Urad,39.53
2023-05-17,Urad,39.45
2023-05-18,Urad,38.32
2023-05-19,Urad,37.67
2023-05-20,Urad,38.81
2023-05-21,Urad,42.92
2023-05-22,Urad,39.74
2023-05-23,Urad,43.94
2023-05-24,Urad,42.48
2023-05-25,Urad,36.45
2023-05-26,Urad,44.3
2023-05-27,Urad,44.74
2023-05-28,Urad,39.29
2023-05-29,Urad,43.51
2023-05-30,Urad,39.65
2023-05-31,Urad,42.47
2023-06-01,Urad,38.35
2023-06-02,Urad,36.73
2023-06-03,Urad,40.92
2023-06-04,Urad,41.66
2023-06-05,Urad,40.8
2023-06-06,Urad,38.4
2023-06-07,Urad,40.71
2023-06-08,Urad,42.67
2023-06-09,Urad,41.68
2023-06-10,Urad,42.31
2023-06-11,Urad,39.71
2023-06-12,Urad,45.18
2023-06-13,Urad,38.09
2023-06-14,Urad,43.02
2023-06-15,Urad,45.05
2023-06-16,Urad,42.89
2023-06-17,Urad,40.78
2023-06-18,Urad,39.74
2023-06-19,Urad,44.38
2023-06-20,Urad,36.94
2023-06-21,Urad,38.23
2023-06-22,Urad,39.88
2023-06-23,Urad,44.72
2023-06-24,Urad,42.08
2023-06-25,Urad,37.97
2023-06-26,Urad,39.87
2023-06-27,Urad,38.89
2023-06-28,Urad,38.53
2023-06-29,Urad,43.52
2023-06-30,Urad,36.4
2023-07-01,Urad,45.26
2023-07-02,Urad,42.84
2023-07-03,Urad,43.55
2023-07-04,Urad,38.81
2023-07-05,Urad,39.67
2023-07-06,Urad,35.73
2023-07-07,Urad,38.38
2023-07-08,Urad,41.35
2023-07-09,Urad,43.67
2023-07-10,Urad,36.37
2023-07-11,Urad,38.51
2023-07-12,Urad,39.06
2023-07-13,Urad,35.24
2023-07-14,Urad,41.11
2023-07-15,Urad,37.07
2023-07-16,Urad,38.56
2023-07-17,Urad,37.7
2023-07-18,Urad,36.59
2023-07-19,Urad,38.85
2023-07-20,Urad,38.12
2023-07-21,Urad,37.56
2023-07-22,Urad,36.39
2023-07-23,Urad,39.43
2023-07-24,Urad,43.34
2023-07-25,Urad,38.69
2023-07-26,Urad,41.16
2023-07-27,Urad,33.9
2023-07-28,Urad,38.44
2023-07-29,Urad,34.57
2023-07-30,Urad,33.33
2023-07-31,Urad,35.44
2023-08-01,Urad,41.12
2023-08-02,Urad,40.29
2023-08-03,Urad,38.06
2023-08-04,Urad,32.63
2023-08-05,Urad,36.53
2023-08-06,Urad,37.91
2023-08-07,Urad,37.43
2023-08-08,Urad,31.26
2023-08-09,Urad,34.01
2023-08-10,Urad,36.37
2023-08-11,Urad,38.06
2023-08-12,Urad,29.75
2023-08-13,Urad,35.74
2023-08-14,Urad,36.55
2023-08-15,Urad,38.55
2023-08-16,Urad,37.97
2023-08-17,Urad,37.52
2023-08-18,Urad,33.26
2023-08-19,Urad,29.82
2023-08-20,Urad,34.25
2023-08-21,Urad,38.32
2023-08-22,Urad,39.38
2023-08-23,Urad,37.22
2023-08-24,Urad,36.26
2023-08-25,Urad,35.99
2023-08-26,Urad,33.07
2023-08-27,Urad,34.23
2023-08-28,Urad,39.51
2023-08-29,Urad,31.56
2023-08-30,Urad,39.12
2023-08-31,Urad,33.19
2023-09-01,Urad,38.02
2023-09-02,Urad,29.7
2023-09-03,Urad,35.56
2023-09-04,Urad,31.48
2023-09-05,Urad,29.33
2023-09-06,Urad,34.11
2023-09-07,Urad,36.37
2023-09-08,Urad,30.69
2023-09-09,Urad,28.61
2023-09-10,Urad,32.72
2023-09-11,Urad,32.61
2023-09-12,Urad,34.4
2023-09-13,Urad,35.49
2023-09-14,Urad,32.35
2023-09-15,Urad,37.98
2023-09-16,Urad,32.97
2023-09-17,Urad,31.15
2023-09-18,Urad,27.24
2023-09-19,Urad,31.17
2023-09-20,Urad,30.84
2023-09-21,Urad,34.61
2023-09-22,Urad,33.01
2023-09-23,Urad,27.97
2023-09-24,Urad,31.91
2023-09-25,Urad,33.3
2023-09-26,Urad,35.76
2023-09-27,Urad,33.73
2023-09-28,Urad,33.24
2023-09-29,Urad,31.03
2023-09-30,Urad,31.9
2023-10-01,Urad,34.38
2023-10-02,Urad,26.53
2023-10-03,Urad,29.37
2023-10-04,Urad,27.99
2023-10-05,Urad,31.34
2023-10-06,Urad,33.79
2023-10-07,Urad,28.21
2023-10-08,Urad,22.72
2023-10-09,Urad,28.56
2023-10-10,Urad,32.43
2023-10-11,Urad,31.2
2023-10-12,Urad,30.78
2023-10-13,Urad,28.55
2023-10-14,Urad,25.46
2023-10-15,Urad,30.74
2023-10-16,Urad,26.6
2023-10-17,Urad,35.56
2023-10-18,Urad,30.62
2023-10-19,Urad,27.08
2023-10-20,Urad,26.89
2023-10-21,Urad,28.35
2023-10-22,Urad,27.82
2023-10-23,Urad,31.8
2023-10-24,Urad,28.92
2023-10-25,Urad,26.08
2023-10-26,Urad,33.86
2023-10-27,Urad,28.25
2023-10-28,Urad,30.33
2023-10-29,Urad,26.11
2023-10-30,Urad,28.95
2023-10-31,Urad,28.71
2023-11-01,Urad,22.03
2023-11-02,Urad,33.66
2023-11-03,Urad,31.41
2023-11-04,Urad,26.27
2023-11-05,Urad,24.08
2023-11-06,Urad,28.36
2023-11-07,Urad,27.5
2023-11-08,Urad,28.24
2023-11-09,Urad,27.68
2023-11-10,Urad,28.55
2023-11-11,Urad,31.31
2023-11-12,Urad,28.6
2023-11-13,Urad,23.69
2023-11-14,Urad,30.86
2023-11-15,Urad,31.63
2023-11-16,Urad,36.11
2023-11-17,Urad,23.22
2023-11-18,Urad,27.26
2023-11-19,Urad,20.23
2023-11-20,Urad,28.08
2023-11-21,Urad,24.72
2023-11-22,Urad,32.09
2023-11-23,Urad,23.94
2023-11-24,Urad,21.15
2023-11-25,Urad,24.75
2023-11-26,Urad,20.2
2023-11-27,Urad,28.33
2023-11-28,Urad,19.84
2023-11-29,Urad,26.08
2023-11-30,Urad,19.72
2023-12-01,Urad,24.95
2023-12-02,Urad,30.81
2023-12-03,Urad,26.92
2023-12-04,Urad,23.22
2023-12-05,Urad,25.68
2023-12-06,Urad,25.8
2023-12-07,Urad,27.13
2023-12-08,Urad,21.59
2023-12-09,Urad,27.44
2023-12-10,Urad,17.52
2023-12-11,Urad,23.72
2023-12-12,Urad,24.13
2023-12-13,Urad,27.47
2023-12-14,Urad,25.62
2023-12-15,Urad,21.32
2023-12-16,Urad,22.57
2023-12-17,Urad,26.1
2023-12-18,Urad,25.26
2023-12-19,Urad,23.75
2023-12-20,Urad,24.04
2023-12-21,Urad,27.56
2023-12-22,Urad,23.91
2023-12-23,Urad,25.2
2023-12-24,Urad,31.97
2023-12-25,Urad,21.19
2023-12-26,Urad,19.91
2023-12-27,Urad,27.82
2023-12-28,Urad,23.44
2023-12-29,Urad,24.52
2023-12-30,Urad,23.14
2023-12-31,Urad,24.72
2024-01-01,Urad,30.3
2024-01-02,Urad,27.93
2024-01-03,Urad,28.12
2024-01-04,Urad,21.3
2024-01-05,Urad,22.12
2024-01-06,Urad,17.07
2024-01-07,Urad,23.18
2024-01-08,Urad,28.51
2024-01-09,Urad,27.21
2024-01-10,Urad,25.02
2024-01-11,Urad,25.65
2024-01-12,Urad,23.68
2024-01-13,Urad,26.39
2024-01-14,Urad,28.11
2024-01-15,Urad,21.0
2024-01-16,Urad,26.78
2024-01-17,Urad,28.72
2024-01-18,Urad,24.71
2024-01-19,Urad,28.1
2024-01-20,Urad,34.49
2024-01-21,Urad,25.77
2024-01-22,Urad,27.31
2024-01-23,Urad,23.97
2024-01-24,Urad,26.77
2024-01-25,Urad,27.66
2024-01-26,Urad,26.92
2024-01-27,Urad,23.33
2024-01-28,Urad,27.06
2024-01-29,Urad,30.89
2024-01-30,Urad,27.91
2024-01-31,Urad,29.51
2024-02-01,Urad,25.97
2024-02-02,Urad,29.0
2024-02-03,Urad,27.65
2024-02-04,Urad,24.02
2024-02-05,Urad,27.9
2024-02-06,Urad,24.04
2024-02-07,Urad,25.19
2024-02-08,Urad,27.73
2024-02-09,Urad,28.12
2024-02-10,Urad,23.74
2024-02-11,Urad,30.55
2024-02-12,Urad,29.18
2024-02-13,Urad,25.43
2024-02-14,Urad,23.01
2024-02-15,Urad,27.27
2024-02-16,Urad,26.45
2024-02-17,Urad,28.22
2024-02-18,Urad,26.87
2024-02-19,Urad,22.03
2024-02-20,Urad,26.97
2024-02-21,Urad,27.31
2024-02-22,Urad,30.22
2024-02-23,Urad,26.32
2024-02-24,Urad,33.55
2024-02-25,Urad,22.87
2024-02-26,Urad,32.64
2024-02-27,Urad,28.13
2024-02-28,Urad,31.48
2024-02-29,Urad,29.24
2024-03-01,Urad,32.52
2024-03-02,Urad,28.05
2024-03-03,Urad,26.02
2024-03-04,Urad,33.68
2024-03-05,Urad,29.18
2024-03-06,Urad,30.3
2024-03-07,Urad,33.45
2024-03-08,Urad,26.76
2024-03-09,Urad,31.75
2024-03-10,Urad,28.31
2024-03-11,Urad,29.79
2024-03-12,Urad,30.52
2024-03-13,Urad,25.92
2024-03-14,Urad,28.2
2024-03-15,Urad,34.71
2024-03-16,Urad,33.43
2024-03-17,Urad,30.7
2024-03-18,Urad,31.74
2024-03-19,Urad,30.25
2024-03-20,Urad,35.32
2024-03-21,Urad,30.77
2024-03-22,Urad,32.19
2024-03-23,Urad,35.06
2024-03-24,Urad,29.42
2024-03-25,Urad,36.55
2024-03-26,Urad,27.41
2024-03-27,Urad,37.02
2024-03-28,Urad,31.14
2024-03-29,Urad,31.66
2024-03-30,Urad,26.85
2024-03-31,Urad,31.28
2024-04-01,Urad,29.66
2024-04-02,Urad,31.09
2024-04-03,Urad,32.63
2024-04-04,Urad,36.05
2024-04-05,Urad,33.93
2024-04-06,Urad,34.37
2024-04-07,Urad,30.29
2024-04-08,Urad,31.07
2024-04-09,Urad,39.25
2024-04-10,Urad,31.78
2024-04-11,Urad,39.09
2024-04-12,Urad,33.53
2024-04-13,Urad,34.4
2024-04-14,Urad,37.75
2024-04-15,Urad,38.49
2024-04-16,Urad,34.48
2024-04-17,Urad,33.79
2024-04-18,Urad,34.92
2024-04-19,Urad,36.24
2024-04-20,Urad,38.04
2024-04-21,Urad,35.52
2024-04-22,Urad,37.51
2024-04-23,Urad,40.71
2024-04-24,Urad,37.08
2024-04-25,Urad,37.01
2024-04-26,Urad,31.66
2024-04-27,Urad,28.46
2024-04-28,Urad,37.66
2024-04-29,Urad,36.35
2024-04-30,Urad,35.24
2024-05-01,Urad,37.65
2024-05-02,Urad,36.88
2024-05-03,Urad,40.59
2024-05-04,Urad,37.6
2024-05-05,Urad,35.25
2024-05-06,Urad,40.6
2024-05-07,Urad,37.12
2024-05-08,Urad,39.49
2024-05-09,Urad,36.62
2024-05-10,Urad,36.24
2024-05-11,Urad,38.59
2024-05-12,Urad,38.51
2024-05-13,Urad,40.05
2024-05-14,Urad,37.95
2024-05-15,Urad,33.38
2024-05-16,Urad,37.74
2024-05-17,Urad,41.55
2024-05-18,Urad,38.42
2024-05-19,Urad,38.71
2024-05-20,Urad,42.55
2024-05-21,Urad,37.59
2024-05-22,Urad,35.23
2024-05-23,Urad,39.52
2024-05-24,Urad,38.68
2024-05-25,Urad,37.37
2024-05-26,Urad,39.88
2024-05-27,Urad,42.02
2024-05-28,Urad,40.65
2024-05-29,Urad,41.73
2024-05-30,Urad,46.38
2024-05-31,Urad,40.05
2024-06-01,Urad,42.04
2024-06-02,Urad,39.81
2024-06-03,Urad,38.93
2024-06-04,Urad,39.85
2024-06-05,Urad,40.29
2024-06-06,Urad,42.94
2024-06-07,Urad,49.03
2024-06-08,Urad,39.97
2024-06-09,Urad,40.99
2024-06-10,Urad,42.18
2024-06-11,Urad,43.68
2024-06-12,Urad,43.41
2024-06-13,Urad,46.59
2024-06-14,Urad,35.58
2024-06-15,Urad,35.82
2024-06-16,Urad,41.61
2024-06-17,Urad,46.51
2024-06-18,Urad,38.64
2024-06-19,Urad,34.43
2024-06-20,Urad,45.29
2024-06-21,Urad,44.42
2024-06-22,Urad,40.53
2024-06-23,Urad,40.96
2024-06-24,Urad,41.12
2024-06-25,Urad,44.47
2024-06-26,Urad,42.37
2024-06-27,Urad,45.84
2024-06-28,Urad,35.91
2024-06-29,Urad,42.01
2024-06-30,Urad,41.31
2024-07-01,Urad,44.02
2024-07-02,Urad,43.28
2024-07-03,Urad,47.39
2024-07-04,Urad,39.52
2024-07-05,Urad,45.33
2024-07-06,Urad,46.97
2024-07-07,Urad,50.96
2024-07-08,Urad,44.04
2024-07-09,Urad,46.56
2024-07-10,Urad,40.27
2024-07-11,Urad,38.59
2024-07-12,Urad,48.4
2024-07-13,Urad,45.93
2024-07-14,Urad,49.58
2024-07-15,Urad,42.01
2024-07-16,Urad,47.77
2024-07-17,Urad,51.9
2024-07-18,Urad,47.64
2024-07-19,Urad,47.29
2024-07-20,Urad,46.57
2024-07-21,Urad,41.91
2024-07-22,Urad,50.77
2024-07-23,Urad,44.94
2024-07-24,Urad,48.36
2024-07-25,Urad,42.23
2024-07-26,Urad,43.45
2024-07-27,Urad,51.37
2024-07-28,Urad,46.09
2024-07-29,Urad,51.56
2024-07-30,Urad,47.03
2024-07-31,Urad,41.8
2024-08-01,Urad,50.07
2024-08-02,Urad,45.68
2024-08-03,Urad,49.61
2024-08-04,Urad,47.64
2024-08-05,Urad,43.0
2024-08-06,Urad,48.17
2024-08-07,Urad,54.32
2024-08-08,Urad,49.26
2024-08-09,Urad,47.66
2024-08-10,Urad,51.11
2024-08-11,Urad,48.56
2024-08-12,Urad,48.6
2024-08-13,Urad,44.74
2024-08-14,Urad,48.76
2024-08-15,Urad,51.21
2024-08-16,Urad,45.63
2024-08-17,Urad,52.45
2024-08-18,Urad,47.94
2024-08-19,Urad,45.58
2024-08-20,Urad,51.27
2024-08-21,Urad,47.45
2024-08-22,Urad,50.61
2024-08-23,Urad,47.49
2024-08-24,Urad,48.21
2024-08-25,Urad,49.89
2024-08-26,Urad,49.31
2024-08-27,Urad,42.47
2024-08-28,Urad,45.11
2024-08-29,Urad,51.28
2024-08-30,Urad,48.11
2024-08-31,Urad,46.95
2024-09-01,Urad,44.46
2024-09-02,Urad,45.3
2024-09-03,Urad,42.49
2024-09-04,Urad,48.25
2024-09-05,Urad,46.77
2024-09-06,Urad,45.67
2024-09-07,Urad,48.37
2024-09-08,Urad,49.66
2024-09-09,Urad,54.85
2024-09-10,Urad,44.03
2024-09-11,Urad,52.04
2024-09-12,Urad,51.47
2024-09-13,Urad,46.21
2024-09-14,Urad,49.15
2024-09-15,Urad,47.15
2024-09-16,Urad,49.07
2024-09-17,Urad,53.03
2024-09-18,Urad,50.3
2024-09-19,Urad,49.99
2024-09-20,Urad,47.16
2024-09-21,Urad,43.97
2024-09-22,Urad,47.78
2024-09-23,Urad,52.0
2024-09-24,Urad,43.77
2024-09-25,Urad,45.16
2024-09-26,Urad,48.68
2024-09-27,Urad,45.31
2024-09-28,Urad,45.86
2024-09-29,Urad,46.93
2024-09-30,Urad,44.07
2024-10-01,Urad,45.21
2024-10-02,Urad,50.2
2024-10-03,Urad,44.13
2024-10-04,Urad,43.22
2024-10-05,Urad,46.08
2024-10-06,Urad,50.12
2024-10-07,Urad,47.29
2024-10-08,Urad,46.44
2024-10-09,Urad,47.92
2024-10-10,Urad,42.5
2024-10-11,Urad,49.17
2024-10-12,Urad,48.78
2024-10-13,Urad,46.35
2024-10-14,Urad,50.54
2024-10-15,Urad,44.08
2024-10-16,Urad,50.79
2024-10-17,Urad,47.8
2024-10-18,Urad,46.27
2024-10-19,Urad,47.16
2024-10-20,Urad,46.83
2024-10-21,Urad,50.75
2024-10-22,Urad,43.79
2024-10-23,Urad,44.66
2024-10-24,Urad,49.99
2024-10-25,Urad,45.03
2024-10-26,Urad,49.44
2024-10-27,Urad,51.77
2024-10-28,Urad,45.39
2024-10-29,Urad,48.56
2024-10-30,Urad,42.98
2024-10-31,Urad,48.63
2024-11-01,Urad,46.88
2024-11-02,Urad,47.62
2024-11-03,Urad,44.18
2024-11-04,Urad,41.05
2024-11-05,Urad,47.46
2024-11-06,Urad,39.68
2024-11-07,Urad,44.83
2024-11-08,Urad,48.52
2024-11-09,Urad,46.18
2024-11-10,Urad,51.36
2024-11-11,Urad,48.5
2024-11-12,Urad,43.38
2024-11-13,Urad,45.33
2024-11-14,Urad,45.01
2024-11-15,Urad,40.31
2024-11-16,Urad,42.14
2024-11-17,Urad,43.18
2024-11-18,Urad,38.66
2024-11-19,Urad,44.81
2024-11-20,Urad,43.83
2024-11-21,Urad,39.46
2024-11-22,Urad,45.59
2024-11-23,Urad,46.42
2024-11-24,Urad,44.85
2024-11-25,Urad,43.1
2024-11-26,Urad,45.74
2024-11-27,Urad,45.9
2024-11-28,Urad,44.68
2024-11-29,Urad,41.18
2024-11-30,Urad,44.37
2024-12-01,Urad,47.02
2024-12-02,Urad,41.54
2024-12-03,Urad,49.52
2024-12-04,Urad,41.54
2024-12-05,Urad,43.1
2024-12-06,Urad,40.88
2024-12-07,Urad,43.45
2024-12-08,Urad,37.45
2024-12-09,Urad,40.92
2024-12-10,Urad,39.17
2024-12-11,Urad,42.74
2024-12-12,Urad,45.21
2024-12-13,Urad,44.05
2024-12-14,Urad,34.88
2024-12-15,Urad,48.01
2024-12-16,Urad,42.66
2024-12-17,Urad,39.33
2024-12-18,Urad,42.01
2024-12-19,Urad,41.95
2024-12-20,Urad,39.31
2024-12-21,Urad,41.79
2024-12-22,Urad,39.26
2024-12-23,Urad,39.75
2024-12-24,Urad,38.79
2024-12-25,Urad,36.43
2024-12-26,Urad,41.05
2024-12-27,Urad,42.25
2024-12-28,Urad,41.93
2024-12-29,Urad,42.72
2024-12-30,Urad,41.12
2024-12-31,Urad,38.43
2023-01-01,Moong,39.31
2023-01-02,Moong,39.25
2023-01-03,Moong,45.51
2023-01-04,Moong,45.23
2023-01-05,Moong,44.0
2023-01-06,Moong,45.89
2023-01-07,Moong,40.17
2023-01-08,Moong,43.98
2023-01-09,Moong,42.69
2023-01-10,Moong,45.74
2023-01-11,Moong,42.99
2023-01-12,Moong,42.31
2023-01-13,Moong,45.22
2023-01-14,Moong,46.36
2023-01-15,Moong,41.85
2023-01-16,Moong,43.81
2023-01-17,Moong,40.94
2023-01-18,Moong,36.76
2023-01-19,Moong,44.98
2023-01-20,Moong,46.34
2023-01-21,Moong,45.42
2023-01-22,Moong,38.92
2023-01-23,Moong,43.84
2023-01-24,Moong,38.37
2023-01-25,Moong,49.26
2023-01-26,Moong,42.02
2023-01-27,Moong,49.17
2023-01-28,Moong,48.36
2023-01-29,Moong,42.95
2023-01-30,Moong,42.38
2023-01-31,Moong,46.95
2023-02-01,Moong,43.49
2023-02-02,Moong,46.45
2023-02-03,Moong,44.82
2023-02-04,Moong,41.04
2023-02-05,Moong,39.82
2023-02-06,Moong,47.31
2023-02-07,Moong,45.06
2023-02-08,Moong,45.21
2023-02-09,Moong,49.07
2023-02-10,Moong,50.62
2023-02-11,Moong,46.4
2023-02-12,Moong,46.31
2023-02-13,Moong,48.94
2023-02-14,Moong,43.48
2023-02-15,Moong,48.34
2023-02-16,Moong,49.43
2023-02-17,Moong,49.93
2023-02-18,Moong,42.19
2023-02-19,Moong,45.82
2023-02-20,Moong,45.58
2023-02-21,Moong,48.62
2023-02-22,Moong,49.87
2023-02-23,Moong,53.02
2023-02-24,Moong,47.15
2023-02-25,Moong,47.24
2023-02-26,Moong,52.29
2023-02-27,Moong,49.83
2023-02-28,Moong,52.84
2023-03-01,Moong,50.0
2023-03-02,Moong,45.76
2023-03-03,Moong,45.33
2023-03-04,Moong,44.77
2023-03-05,Moong,51.5
2023-03-06,Moong,53.17
2023-03-07,Moong,55.24
2023-03-08,Moong,52.32
2023-03-09,Moong,53.36
2023-03-10,Moong,48.22
2023-03-11,Moong,46.58
2023-03-12,Moong,52.68
2023-03-13,Moong,51.47
2023-03-14,Moong,50.62
2023-03-15,Moong,51.54
2023-03-16,Moong,51.42
2023-03-17,Moong,54.38
2023-03-18,Moong,54.49
2023-03-19,Moong,52.32
2023-03-20,Moong,53.3
2023-03-21,Moong,52.37
2023-03-22,Moong,49.52
2023-03-23,Moong,53.24
2023-03-24,Moong,46.85
2023-03-25,Moong,54.27
2023-03-26,Moong,47.59
2023-03-27,Moong,52.09
2023-03-28,Moong,48.76
2023-03-29,Moong,53.01
2023-03-30,Moong,51.31
2023-03-31,Moong,46.69
2023-04-01,Moong,52.79
2023-04-02,Moong,49.85
2023-04-03,Moong,54.28
2023-04-04,Moong,51.69
2023-04-05,Moong,52.92
2023-04-06,Moong,48.91
2023-04-07,Moong,50.06
2023-04-08,Moong,50.5
2023-04-09,Moong,54.49
2023-04-10,Moong,56.99
2023-04-11,Moong,49.58
2023-04-12,Moong,55.27
2023-04-13,Moong,45.57
2023-04-14,Moong,48.53
2023-04-15,Moong,49.27
2023-04-16,Moong,48.12
2023-04-17,Moong,47.46
2023-04-18,Moong,53.48
2023-04-19,Moong,51.62
2023-04-20,Moong,53.43
2023-04-21,Moong,54.39
2023-04-22,Moong,53.13
2023-04-23,Moong,54.33
2023-04-24,Moong,52.17
2023-04-25,Moong,48.83
2023-04-26,Moong,55.58
2023-04-27,Moong,50.66
2023-04-28,Moong,49.63
2023-04-29,Moong,51.91
2023-04-30,Moong,49.72
2023-05-01,Moong,51.21
2023-05-02,Moong,53.5
2023-05-03,Moong,53.52
2023-05-04,Moong,49.78
2023-05-05,Moong,51.01
2023-05-06,Moong,55.7
2023-05-07,Moong,53.96
2023-05-08,Moong,58.69
2023-05-09,Moong,56.0
2023-05-10,Moong,55.89
2023-05-11,Moong,48.28
2023-05-12,Moong,54.73
2023-05-13,Moong,52.26
2023-05-14,Moong,50.75
2023-05-15,Moong,52.9
2023-05-16,Moong,55.21
2023-05-17,Moong,53.86
2023-05-18,Moong,49.7
2023-05-19,Moong,54.54
2023-05-20,Moong,50.38
2023-05-21,Moong,52.91
2023-05-22,Moong,51.33
2023-05-23,Moong,51.55
2023-05-24,Moong,54.47
2023-05-25,Moong,49.02
2023-05-26,Moong,57.95
2023-05-27,Moong,46.61
2023-05-28,Moong,50.25
2023-05-29,Moong,53.11
2023-05-30,Moong,53.71
2023-05-31,Moong,51.62
2023-06-01,Moong,51.7
2023-06-02,Moong,53.06
2023-06-03,Moong,51.09
2023-06-04,Moong,55.92
2023-06-05,Moong,54.2
2023-06-06,Moong,54.25
2023-06-07,Moong,48.69
2023-06-08,Moong,51.29
2023-06-09,Moong,50.57
2023-06-10,Moong,48.4
2023-06-11,Moong,52.44
2023-06-12,Moong,49.69
2023-06-13,Moong,53.2
2023-06-14,Moong,47.97
2023-06-15,Moong,56.27
2023-06-16,Moong,48.36
2023-06-17,Moong,51.64
2023-06-18,Moong,53.29
2023-06-19,Moong,49.13
2023-06-20,Moong,53.33
2023-06-21,Moong,47.01
2023-06-22,Moong,54.98
2023-06-23,Moong,50.59
2023-06-24,Moong,48.68
2023-06-25,Moong,49.5
2023-06-26,Moong,52.74
2023-06-27,Moong,48.48
2023-06-28,Moong,47.91
2023-06-29,Moong,49.41
2023-06-30,Moong,46.46
2023-07-01,Moong,55.37
2023-07-02,Moong,48.12
2023-07-03,Moong,52.23
2023-07-04,Moong,50.27
2023-07-05,Moong,46.6
2023-07-06,Moong,49.44
2023-07-07,Moong,51.72
2023-07-08,Moong,48.71
2023-07-09,Moong,52.76
2023-07-10,Moong,52.15
2023-07-11,Moong,51.75
2023-07-12,Moong,47.51
2023-07-13,Moong,45.55
2023-07-14,Moong,46.85
2023-07-15,Moong,49.18
2023-07-16,Moong,50.13
2023-07-17,Moong,41.88
2023-07-18,Moong,48.26
2023-07-19,Moong,48.66
2023-07-20,Moong,47.24
2023-07-21,Moong,51.85
2023-07-22,Moong,49.13
2023-07-23,Moong,51.69
2023-07-24,Moong,47.0
2023-07-25,Moong,50.35
2023-07-26,Moong,52.33
2023-07-27,Moong,51.25
2023-07-28,Moong,43.93
2023-07-29,Moong,46.33
2023-07-30,Moong,45.94
2023-07-31,Moong,48.33
2023-08-01,Moong,48.81
2023-08-02,Moong,44.12
2023-08-03,Moong,46.72
2023-08-04,Moong,40.34
2023-08-05,Moong,50.61
2023-08-06,Moong,44.63
2023-08-07,Moong,46.22
2023-08-08,Moong,45.0
2023-08-09,Moong,49.25
2023-08-10,Moong,37.18
2023-08-11,Moong,45.52
2023-08-12,Moong,45.14
